,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,Unnamed: 18_level_1,Dunks,Dunks,Layups,Layups,Unnamed: 23_level_1,Corner,Corner
,Rk,Team,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%FGA,Md.,%Ast'd,%3PA,3P%
0,1.0,Atlanta Hawks,10.0,2425,0.414,14.0,0.613,0.331,0.081,0.075,0.126,0.388,0.436,0.509,0.324,0.409,0.333,0.378,0.498,0.027,22,0.303,127,0.86,0.308,0.467
1,2.0,Boston Celtics,6.0,1465,0.424,13.3,0.633,0.338,0.117,0.069,0.105,0.367,0.492,0.582,0.475,0.472,0.255,0.307,0.485,0.027,13,0.315,91,0.966,0.234,0.333
2,3.0,Charlotte Hornets,7.0,1680,0.466,12.9,0.749,0.267,0.162,0.156,0.163,0.251,0.486,0.645,0.467,0.393,0.333,0.406,0.401,0.039,21,0.221,73,0.879,0.364,0.423
3,4.0,Cleveland Cavaliers,21.0,5040,0.444,14.2,0.627,0.263,0.144,0.115,0.106,0.373,0.498,0.643,0.367,0.432,0.384,0.353,0.492,0.042,63,0.232,228,0.795,0.22,0.343
4,5.0,Dallas Mavericks,5.0,1200,0.476,13.3,0.662,0.275,0.145,0.135,0.109,0.338,0.533,0.675,0.4,0.357,0.556,0.364,0.452,0.063,21,0.213,55,0.804,0.307,0.465
5,6.0,Detroit Pistons,4.0,960,0.461,14.9,0.587,0.228,0.141,0.123,0.096,0.413,0.495,0.645,0.34,0.463,0.406,0.413,0.423,0.027,9,0.21,41,0.825,0.268,0.405
6,7.0,Golden State Warriors,24.0,5785,0.429,13.2,0.689,0.275,0.166,0.119,0.128,0.311,0.469,0.618,0.331,0.361,0.427,0.339,0.458,0.052,100,0.226,257,0.741,0.26,0.367
7,8.0,Houston Rockets,5.0,1200,0.483,14.2,0.659,0.263,0.145,0.121,0.13,0.341,0.525,0.712,0.41,0.353,0.436,0.403,0.616,0.083,33,0.192,48,0.931,0.285,0.366
8,9.0,Indiana Pacers,7.0,1680,0.393,13.3,0.693,0.276,0.168,0.088,0.159,0.307,0.443,0.553,0.361,0.412,0.359,0.282,0.395,0.052,25,0.231,63,0.86,0.311,0.364
9,10.0,Los Angeles Clippers,6.0,1440,0.409,13.9,0.656,0.276,0.133,0.118,0.129,0.344,0.447,0.58,0.348,0.393,0.313,0.337,0.553,0.066,30,0.232,58,0.733,0.219,0.359
10,11.0,Memphis Grizzlies,4.0,960,0.485,13.0,0.715,0.279,0.134,0.154,0.144,0.285,0.491,0.659,0.39,0.404,0.364,0.471,0.467,0.049,14,0.246,44,0.878,0.368,0.594
11,12.0,Miami Heat,14.0,3435,0.415,12.2,0.773,0.287,0.183,0.132,0.172,0.227,0.443,0.578,0.367,0.397,0.335,0.319,0.361,0.033,34,0.263,160,0.687,0.181,0.34
12,13.0,Oklahoma City Thunder,18.0,4320,0.446,12.8,0.715,0.3,0.148,0.138,0.127,0.285,0.476,0.576,0.423,0.354,0.431,0.371,0.488,0.043,59,0.252,199,0.802,0.236,0.388
13,14.0,Portland Trail Blazers,11.0,2665,0.456,13.6,0.715,0.248,0.16,0.15,0.157,0.285,0.494,0.651,0.438,0.41,0.384,0.359,0.445,0.052,46,0.205,115,0.857,0.209,0.421
14,15.0,San Antonio Spurs,10.0,2400,0.429,12.1,0.753,0.348,0.121,0.102,0.183,0.247,0.469,0.541,0.337,0.398,0.456,0.308,0.449,0.054,41,0.299,114,0.839,0.328,0.348
15,16.0,Toronto Raptors,20.0,4875,0.461,13.2,0.709,0.266,0.175,0.109,0.16,0.291,0.501,0.637,0.41,0.458,0.401,0.363,0.408,0.059,80,0.223,191,0.773,0.312,0.379
16,,League Average,11.0,2646,0.44,13.3,0.69,0.283,0.15,0.119,0.138,0.31,0.478,0.605,0.383,0.399,0.39,0.354,0.455,0.047,38,0.242,117,0.809,0.264,0.389
