,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,Unnamed: 18_level_1,Dunks,Dunks,Layups,Layups,Unnamed: 23_level_1,Corner,Corner
,Rk,Team,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%FGA,Md.,%Ast'd,%3PA,3P%
0,1.0,Atlanta Hawks,6.0,1440,0.415,12.9,0.735,0.297,0.156,0.091,0.192,0.265,0.456,0.596,0.473,0.372,0.264,0.302,0.516,0.057,25,0.215,58,0.947,0.262,0.303
1,2.0,Boston Celtics,6.0,1465,0.412,14.2,0.701,0.289,0.079,0.114,0.218,0.299,0.445,0.54,0.316,0.491,0.343,0.333,0.34,0.048,23,0.22,51,0.813,0.208,0.433
2,3.0,Brooklyn Nets,7.0,1755,0.469,12.3,0.821,0.336,0.116,0.114,0.254,0.179,0.505,0.584,0.338,0.507,0.477,0.305,0.519,0.026,15,0.294,92,0.75,0.238,0.36
3,4.0,Chicago Bulls,12.0,2955,0.459,12.9,0.748,0.322,0.118,0.093,0.215,0.252,0.501,0.624,0.486,0.352,0.389,0.333,0.53,0.065,56,0.236,127,0.835,0.338,0.35
4,5.0,Denver Nuggets,6.0,1440,0.494,14.0,0.701,0.236,0.17,0.109,0.186,0.299,0.532,0.67,0.47,0.509,0.429,0.404,0.511,0.047,22,0.168,48,0.847,0.288,0.524
5,6.0,Golden State Warriors,12.0,2955,0.439,12.9,0.738,0.26,0.195,0.117,0.166,0.262,0.476,0.647,0.39,0.367,0.388,0.335,0.497,0.045,42,0.203,122,0.922,0.283,0.408
6,7.0,Houston Rockets,6.0,1440,0.45,14.2,0.657,0.238,0.153,0.105,0.161,0.343,0.497,0.678,0.355,0.481,0.375,0.359,0.432,0.058,27,0.177,49,0.836,0.3,0.412
7,8.0,Indiana Pacers,19.0,4585,0.428,13.1,0.747,0.282,0.146,0.105,0.215,0.253,0.452,0.576,0.39,0.365,0.374,0.355,0.425,0.049,68,0.22,164,0.813,0.22,0.386
8,9.0,Los Angeles Clippers,6.0,1440,0.457,11.6,0.825,0.274,0.247,0.101,0.204,0.175,0.485,0.648,0.478,0.326,0.355,0.325,0.563,0.026,11,0.26,74,0.923,0.313,0.32
9,10.0,Los Angeles Lakers,4.0,960,0.491,12.6,0.798,0.247,0.17,0.176,0.205,0.202,0.526,0.651,0.491,0.475,0.449,0.353,0.525,0.03,9,0.232,48,0.875,0.309,0.286
10,11.0,Memphis Grizzlies,15.0,3675,0.45,12.9,0.742,0.267,0.169,0.141,0.165,0.258,0.49,0.665,0.419,0.406,0.352,0.334,0.486,0.044,46,0.211,157,0.782,0.295,0.393
11,12.0,Miami Heat,23.0,5570,0.436,12.3,0.748,0.289,0.195,0.121,0.142,0.252,0.464,0.59,0.397,0.389,0.363,0.353,0.459,0.043,62,0.225,212,0.832,0.232,0.294
12,13.0,Milwaukee Bucks,4.0,960,0.497,12.0,0.708,0.383,0.087,0.117,0.121,0.292,0.569,0.737,0.269,0.514,0.306,0.322,0.567,0.081,23,0.268,55,0.929,0.483,0.405
13,14.0,New York Knicks,12.0,2905,0.42,13.7,0.689,0.27,0.151,0.107,0.16,0.311,0.464,0.62,0.375,0.352,0.36,0.322,0.476,0.033,28,0.221,108,0.847,0.261,0.333
14,15.0,Oklahoma City Thunder,11.0,2665,0.415,13.3,0.687,0.293,0.163,0.088,0.144,0.313,0.452,0.597,0.37,0.342,0.318,0.335,0.427,0.045,38,0.254,116,0.809,0.27,0.382
15,16.0,San Antonio Spurs,21.0,5190,0.432,12.9,0.769,0.253,0.17,0.141,0.205,0.231,0.451,0.619,0.343,0.363,0.393,0.371,0.473,0.032,50,0.208,212,0.834,0.297,0.463
16,,League Average,10.8,2639,0.441,13.0,0.741,0.28,0.161,0.116,0.183,0.259,0.475,0.618,0.398,0.395,0.376,0.344,0.478,0.044,34,0.223,106,0.839,0.275,0.383
